Method:,Hadamard,,
1543.572212,0.079542,143644.000000,119604.000000
1546.718111,0.079980,142018.000000,118131.000000
1549.859847,0.079987,140299.000000,116699.000000
1554.042355,0.080573,138148.000000,114755.000000
1557.174379,0.081061,136446.000000,113214.000000
1560.302240,0.080943,134592.000000,111706.000000
1563.425939,0.080208,132737.000000,110353.000000
1566.545476,0.079879,130997.000000,108989.000000
1569.660850,0.080110,129074.000000,107332.000000
1572.772061,0.080323,127180.000000,105705.000000
1575.879110,0.081040,125216.000000,103901.000000
1578.981997,0.079337,123151.000000,102589.000000
1582.080720,0.081328,121129.000000,100443.000000
1585.175282,0.079876,119055.000000,99054.000000
1589.294888,0.079835,116258.000000,96736.000000
1592.379737,0.078457,114040.000000,95192.000000
1595.460423,0.077722,111960.000000,93614.000000
1598.536947,0.076550,109782.000000,92041.000000
1601.609308,0.078968,107628.000000,89734.000000
1604.677507,0.075922,105500.000000,88579.000000
1607.741543,0.074745,103155.000000,86845.000000
1610.801417,0.074479,100841.000000,84949.000000
1613.857128,0.071065,98624.000000,83737.000000
1616.908676,0.071166,96425.000000,81851.000000
1619.956062,0.070296,94117.000000,80052.000000
1624.012768,0.068877,91062.000000,77707.000000
1627.050442,0.068060,88838.000000,75952.000000
1630.083953,0.069149,86621.000000,73871.000000
1633.113301,0.066456,84376.000000,72404.000000
1636.138487,0.066783,82037.000000,70344.000000
1639.159510,0.064121,79789.000000,68837.000000
1642.176371,0.064925,77641.000000,66860.000000
1645.189069,0.063525,75244.000000,65005.000000
1648.197605,0.060406,72653.000000,63219.000000
1651.201978,0.058286,69885.000000,61108.000000
1654.202188,0.052593,66871.000000,59244.000000
1658.195994,0.053418,62323.000000,55110.000000
1661.186492,0.046511,58438.000000,52503.000000
1664.172828,0.042706,54103.000000,49036.000000
1667.155001,0.038284,49112.000000,44968.000000
1670.133011,0.033114,43793.000000,40578.000000
1673.106859,0.029760,38261.000000,35727.000000
1676.076545,0.017329,32903.000000,31616.000000
1679.042067,0.013570,28053.000000,27190.000000
1682.003428,0.014337,23774.000000,23002.000000
1684.960626,0.023043,20126.000000,19086.000000
1687.913661,0.019403,17073.000000,16327.000000
1691.844566,0.025009,13814.000000,13041.000000
1694.787889,0.027331,11821.000000,11100.000000
1697.727049,0.022541,10202.000000,9686.000000
1700.662047,0.019835,8803.000000,8410.000000
