Method:,Hadamard,,
1341.532160,1.808310,733637.000000,11407.000000
1344.934749,1.803598,733228.000000,11525.000000
1348.333175,1.801634,731566.000000,11551.000000
1351.727439,1.802943,728185.000000,11463.000000
1355.117540,1.808996,724104.000000,11241.000000
1358.503478,1.807208,719397.000000,11214.000000
1361.885254,1.807454,714733.000000,11135.000000
1365.262867,1.807832,709510.000000,11044.000000
1369.759877,1.811979,701658.000000,10818.000000
1373.127778,1.807635,696538.000000,10847.000000
1376.491516,1.813428,692550.000000,10642.000000
1379.851092,1.814218,689704.000000,10579.000000
1383.206505,1.812413,688337.000000,10602.000000
1386.557756,1.818077,688558.000000,10468.000000
1389.904844,1.817469,688777.000000,10486.000000
1393.247769,1.815738,688197.000000,10519.000000
1396.586533,1.816003,687308.000000,10499.000000
1399.921133,1.821738,686560.000000,10350.000000
1403.251571,1.819828,685924.000000,10386.000000
1407.685680,1.823355,684594.000000,10282.000000
1411.006406,1.830293,684319.000000,10115.000000
1414.322969,1.828781,683964.000000,10145.000000
1417.635369,1.825858,683527.000000,10207.000000
1420.943607,1.827451,682881.000000,10160.000000
1424.247682,1.827064,682743.000000,10167.000000
1427.547595,1.830245,683161.000000,10099.000000
1430.843345,1.828178,683621.000000,10154.000000
1434.134933,1.831465,683320.000000,10073.000000
1437.422358,1.825561,683663.000000,10216.000000
1440.705621,1.828308,683825.000000,10154.000000
1445.076830,1.835328,684018.000000,9994.000000
1448.350380,1.830969,683352.000000,10085.000000
1451.619767,1.833496,682502.000000,10014.000000
1454.884993,1.831792,681254.000000,10035.000000
1458.146055,1.837567,679710.000000,9880.000000
1461.402955,1.835140,677975.000000,9910.000000
1464.655693,1.834726,675825.000000,9888.000000
1467.904268,1.836538,673229.000000,9809.000000
1471.148680,1.832698,670772.000000,9860.000000
1474.388930,1.834076,668536.000000,9796.000000
1477.625017,1.837819,665993.000000,9675.000000
1481.933325,1.834406,662420.000000,9699.000000
1485.159700,1.833692,659694.000000,9675.000000
1488.381912,1.836490,656753.000000,9570.000000
1491.599962,1.842552,653666.000000,9393.000000
1494.813849,1.844033,650104.000000,9310.000000
1498.023574,1.841195,646286.000000,9316.000000
1501.229136,1.840655,642296.000000,9270.000000
1504.430536,1.842701,638297.000000,9169.000000
1507.627773,1.839263,634369.000000,9185.000000
1510.820847,1.837282,629695.000000,9159.000000
1514.009759,1.840367,624905.000000,9025.000000
1518.255167,1.840499,618792.000000,8934.000000
1521.434366,1.837745,614124.000000,8923.000000
1524.609403,1.844950,609213.000000,8706.000000
1527.780278,1.843822,603723.000000,8650.000000
1530.946990,1.842869,598083.000000,8588.000000
1534.109539,1.841414,592334.000000,8534.000000
1537.267926,1.846923,586821.000000,8348.000000
1540.422150,1.838451,580999.000000,8428.000000
1543.572212,1.842053,574577.000000,8266.000000
1546.718111,1.840538,568074.000000,8201.000000
1549.859847,1.838065,561198.000000,8148.000000
1554.042355,1.836879,552592.000000,8045.000000
1557.174379,1.843815,545785.000000,7820.000000
1560.302240,1.843520,538370.000000,7719.000000
1563.425939,1.835921,530951.000000,7747.000000
1566.545476,1.844262,523990.000000,7500.000000
1569.660850,1.841679,516299.000000,7434.000000
1572.772061,1.844827,508722.000000,7272.000000
1575.879110,1.846204,500864.000000,7137.000000
1578.981997,1.836920,492606.000000,7171.000000
1582.080720,1.841765,484517.000000,6975.000000
1585.175282,1.843070,476221.000000,6835.000000
1589.294888,1.843487,465032.000000,6668.000000
1592.379737,1.841223,456162.000000,6575.000000
1595.460423,1.842238,447841.000000,6440.000000
1598.536947,1.844840,439129.000000,6277.000000
1601.609308,1.849083,430512.000000,6094.000000
1604.677507,1.841340,422002.000000,6081.000000
1607.741543,1.840014,412621.000000,5964.000000
1610.801417,1.844976,403367.000000,5764.000000
1613.857128,1.844767,394499.000000,5640.000000
1616.908676,1.841804,385703.000000,5552.000000
1619.956062,1.852850,376470.000000,5283.000000
1624.012768,1.843477,364248.000000,5223.000000
1627.050442,1.843515,355352.000000,5095.000000
1630.083953,1.847455,346485.000000,4923.000000
1633.113301,1.842359,337505.000000,4852.000000
1636.138487,1.842591,328150.000000,4715.000000
1639.159510,1.834040,319159.000000,4677.000000
1642.176371,1.831286,310564.000000,4580.000000
1645.189069,1.840445,300978.000000,4346.000000
1648.197605,1.833601,290614.000000,4263.000000
1651.201978,1.832180,279540.000000,4114.000000
1654.202188,1.823725,267487.000000,4014.000000
1658.195994,1.820023,249293.000000,3773.000000
1661.186492,1.828930,233754.000000,3466.000000
1664.172828,1.820076,216415.000000,3275.000000
1667.155001,1.811809,196450.000000,3030.000000
1670.133011,1.798019,175173.000000,2789.000000
1673.106859,1.790020,153046.000000,2482.000000
1676.076545,1.770219,131614.000000,2234.000000
1679.042067,1.776113,112212.000000,1879.000000
1682.003428,1.775960,95099.000000,1593.000000
1684.960626,1.764065,80506.000000,1386.000000
1687.913661,1.785165,68294.000000,1120.000000
1691.844566,1.777186,55257.000000,923.000000
1694.787889,1.790504,47286.000000,766.000000
1697.727049,1.783376,40808.000000,672.000000
1700.662047,1.772186,35213.000000,595.000000
