Method:,Hadamard,,
1569.660850,1.878608,516299.000000,6828.000000
1572.772061,1.880017,508722.000000,6706.000000
1575.879110,1.896399,500864.000000,6358.000000
1578.981997,1.877986,492606.000000,6524.000000
1582.080720,1.876626,484517.000000,6437.000000
1585.175282,1.879987,476221.000000,6278.000000
1589.294888,1.892237,465032.000000,5960.000000
1592.379737,1.881330,456162.000000,5995.000000
1595.460423,1.883300,447841.000000,5859.000000
1598.536947,1.882698,439129.000000,5753.000000
1601.609308,1.888832,430512.000000,5561.000000
1604.677507,1.882275,422002.000000,5534.000000
1607.741543,1.880032,412621.000000,5439.000000
1610.801417,1.891119,403367.000000,5183.000000
1613.857128,1.868017,394499.000000,5346.000000
1616.908676,1.879621,385703.000000,5089.000000
1619.956062,1.882179,376470.000000,4938.000000
1624.012768,1.889577,364248.000000,4697.000000
1627.050442,1.878099,355352.000000,4705.000000
1630.083953,1.874291,346485.000000,4628.000000
1633.113301,1.898463,337505.000000,4264.000000
1636.138487,1.878683,328150.000000,4339.000000
1639.159510,1.875005,319159.000000,4256.000000
1642.176371,1.859491,310564.000000,4292.000000
1645.189069,1.886914,300978.000000,3905.000000
1648.197605,1.866719,290614.000000,3950.000000
1651.201978,1.854823,279540.000000,3905.000000
1654.202188,1.871604,267487.000000,3595.000000
1658.195994,1.877407,249293.000000,3306.000000
1661.186492,1.855541,233754.000000,3260.000000
1664.172828,1.848290,216415.000000,3069.000000
1667.155001,1.860283,196450.000000,2710.000000
1670.133011,1.846919,175173.000000,2492.000000
1673.106859,1.863845,153046.000000,2094.000000
1676.076545,1.810098,131614.000000,2038.000000
1679.042067,1.858588,112212.000000,1554.000000
1682.003428,1.879532,95099.000000,1255.000000
1684.960626,1.816630,80506.000000,1228.000000
1687.913661,1.795762,68294.000000,1093.000000
1691.844566,1.854770,55257.000000,772.000000
1694.787889,1.811410,47286.000000,730.000000
1697.727049,1.936803,40808.000000,472.000000
1700.662047,1.846865,35213.000000,501.000000
