Method:,Hadamard,,
1498.023574,0.083195,161571.000000,133404.000000
1501.229136,0.083014,160574.000000,132636.000000
1504.430536,0.081353,159574.000000,132315.000000
1507.627773,0.080715,158592.000000,131694.000000
1510.820847,0.079214,157423.000000,131176.000000
1514.009759,0.078599,156226.000000,130363.000000
1518.255167,0.078397,154698.000000,129148.000000
1521.434366,0.077235,153531.000000,128517.000000
1524.609403,0.077117,152303.000000,127524.000000
1527.780278,0.075492,150930.000000,126848.000000
1530.946990,0.076468,149520.000000,125381.000000
1534.109539,0.075458,148083.000000,124465.000000
1537.267926,0.076452,146705.000000,123025.000000
1540.422150,0.075978,145249.000000,121937.000000
1543.572212,0.074685,143644.000000,120949.000000
1546.718111,0.074986,142018.000000,119497.000000
1549.859847,0.074974,140299.000000,118054.000000
1554.042355,0.076025,138148.000000,115963.000000
1557.174379,0.076706,136446.000000,114355.000000
1560.302240,0.076710,134592.000000,112800.000000
1563.425939,0.076025,132737.000000,111421.000000
1566.545476,0.076098,130997.000000,109942.000000
1569.660850,0.076443,129074.000000,108242.000000
1572.772061,0.076812,127180.000000,106563.000000
1575.879110,0.077991,125216.000000,104633.000000
1578.981997,0.076582,123151.000000,103242.000000
1582.080720,0.079529,121129.000000,100860.000000
1585.175282,0.078156,119055.000000,99447.000000
1589.294888,0.078047,116258.000000,97135.000000
1592.379737,0.077072,114040.000000,95496.000000
1595.460423,0.076712,111960.000000,93832.000000
1598.536947,0.075579,109782.000000,92247.000000
1601.609308,0.078209,107628.000000,89891.000000
1604.677507,0.075079,105500.000000,88751.000000
1607.741543,0.073283,103155.000000,87138.000000
1610.801417,0.073641,100841.000000,85113.000000
1613.857128,0.070231,98624.000000,83898.000000
1616.908676,0.069857,96425.000000,82098.000000
1619.956062,0.069629,94117.000000,80175.000000
1624.012768,0.068313,91062.000000,77808.000000
1627.050442,0.067254,88838.000000,76093.000000
1630.083953,0.068239,86621.000000,74026.000000
1633.113301,0.064900,84376.000000,72664.000000
1636.138487,0.065697,82037.000000,70520.000000
1639.159510,0.063132,79789.000000,68994.000000
1642.176371,0.064010,77641.000000,67001.000000
1645.189069,0.062198,75244.000000,65204.000000
1648.197605,0.058986,72653.000000,63426.000000
1651.201978,0.056732,69885.000000,61327.000000
1654.202188,0.051298,66871.000000,59421.000000
1658.195994,0.052638,62323.000000,55209.000000
1661.186492,0.046189,58438.000000,52542.000000
1664.172828,0.041786,54103.000000,49140.000000
1667.155001,0.037782,49112.000000,45020.000000
1670.133011,0.031576,43793.000000,40722.000000
1673.106859,0.028449,38261.000000,35835.000000
1676.076545,0.016821,32903.000000,31653.000000
1679.042067,0.012039,28053.000000,27286.000000
1682.003428,0.012565,23774.000000,23096.000000
1684.960626,0.020954,20126.000000,19178.000000
1687.913661,0.016197,17073.000000,16448.000000
1691.844566,0.026710,13814.000000,12990.000000
1694.787889,0.027801,11821.000000,11088.000000
1697.727049,0.025510,10202.000000,9620.000000
1700.662047,0.025762,8803.000000,8296.000000
