Method:,Hadamard,,
Host Date-Time:,14/5/18 @ 1:13:19,,
Header Version:,1,,
System Temp hundredths:,3258,,
Detector Temp hundredths:,2981,,
Humidity hundredths:,4158,,
Lamp PD:,3752,,
Shift Vector Coefficients:,-12.3419,0.0873806,-0.000149817,,
Pixel to Wavelength Coefficients:,1814.65,-0.922138,-0.000231252,,
Serial Number:,5490081,,
Scan Config Name:,Hadamard,,
Scan Config Type:,1,,
Start wavelength in nm:,900,,
End wavelength in nm:,1700,,
Pattern Pixel Width:,7,,
Number of Measurement points:,228,,
Num Repeats:,6,,
PGA Gain:,64,,
Total Measurement Time (s):,2,,
Wavelength (nm),Absorbance (AU),Reference Signal (unitless),Sample Signal (unitless)
1485.159700,1.847093,659694.000000,9381.000000
1488.381912,1.845848,656753.000000,9366.000000
1491.599962,1.842413,653666.000000,9396.000000
1494.813849,1.843334,650104.000000,9325.000000
1498.023574,1.851670,646286.000000,9094.000000
1501.229136,1.846504,642296.000000,9146.000000
1504.430536,1.845361,638297.000000,9113.000000
1507.627773,1.847376,634369.000000,9015.000000
1510.820847,1.844550,629695.000000,9007.000000
1514.009759,1.850542,624905.000000,8816.000000
1518.255167,1.843425,618792.000000,8874.000000
1521.434366,1.846397,614124.000000,8747.000000
1524.609403,1.850574,609213.000000,8594.000000
1527.780278,1.845784,603723.000000,8611.000000
1530.946990,1.848673,598083.000000,8474.000000
1534.109539,1.846276,592334.000000,8439.000000
1537.267926,1.844123,586821.000000,8402.000000
1540.422150,1.848459,580999.000000,8236.000000
1543.572212,1.847818,574577.000000,8157.000000
1546.718111,1.846510,568074.000000,8089.000000
1549.859847,1.844725,561198.000000,8024.000000
1554.042355,1.849865,552592.000000,7808.000000
1557.174379,1.842706,545785.000000,7840.000000
1560.302240,1.841107,538370.000000,7762.000000
1563.425939,1.845328,530951.000000,7581.000000
1566.545476,1.845421,523990.000000,7480.000000
1569.660850,1.846614,516299.000000,7350.000000
1572.772061,1.845604,508722.000000,7259.000000
1575.879110,1.848461,500864.000000,7100.000000
1578.981997,1.845421,492606.000000,7032.000000
1582.080720,1.852417,484517.000000,6806.000000
1585.175282,1.850569,476221.000000,6718.000000
1589.294888,1.843552,465032.000000,6667.000000
1592.379737,1.850773,456162.000000,6432.000000
1595.460423,1.848213,447841.000000,6352.000000
1598.536947,1.851744,439129.000000,6178.000000
1601.609308,1.857647,430512.000000,5975.000000
1604.677507,1.851309,422002.000000,5943.000000
1607.741543,1.848618,412621.000000,5847.000000
1610.801417,1.858988,403367.000000,5581.000000
1613.857128,1.847548,394499.000000,5604.000000
1616.908676,1.847869,385703.000000,5475.000000
1619.956062,1.841411,376470.000000,5424.000000
1624.012768,1.842646,364248.000000,5233.000000
1627.050442,1.845052,355352.000000,5077.000000
1630.083953,1.844641,346485.000000,4955.000000
1633.113301,1.843435,337505.000000,4840.000000
1636.138487,1.847035,328150.000000,4667.000000
1639.159510,1.847430,319159.000000,4535.000000
1642.176371,1.845943,310564.000000,4428.000000
1645.189069,1.834786,300978.000000,4403.000000
1648.197605,1.840274,290614.000000,4198.000000
1651.201978,1.840278,279540.000000,4038.000000
1654.202188,1.841616,267487.000000,3852.000000
1658.195994,1.829684,249293.000000,3690.000000
1661.186492,1.830688,233754.000000,3452.000000
1664.172828,1.825950,216415.000000,3231.000000
1667.155001,1.808099,196450.000000,3056.000000
1670.133011,1.797241,175173.000000,2794.000000
1673.106859,1.805698,153046.000000,2394.000000
1676.076545,1.790515,131614.000000,2132.000000
1679.042067,1.768551,112212.000000,1912.000000
1682.003428,1.794053,95099.000000,1528.000000
1684.960626,1.772289,80506.000000,1360.000000
1687.913661,1.776336,68294.000000,1143.000000
1691.844566,1.790079,55257.000000,896.000000
1694.787889,1.745825,47286.000000,849.000000
1697.727049,1.816257,40808.000000,623.000000
1700.662047,1.789307,35213.000000,572.000000
