Method:,Hadamard,,
1563.425939,0.841990,530951.000000,76395.000000
1566.545476,0.840480,523990.000000,75656.000000
1569.660850,0.838640,516299.000000,74862.000000
1572.772061,0.838059,508722.000000,73862.000000
1575.879110,0.837648,500864.000000,72790.000000
1578.981997,0.835083,492606.000000,72014.000000
1582.080720,0.837280,484517.000000,70474.000000
1585.175282,0.834215,476221.000000,69758.000000
1589.294888,0.831995,465032.000000,68468.000000
1592.379737,0.829455,456162.000000,67556.000000
1595.460423,0.827604,447841.000000,66607.000000
1598.536947,0.825265,439129.000000,65664.000000
1601.609308,0.825626,430512.000000,64322.000000
1604.677507,0.821127,422002.000000,63707.000000
1607.741543,0.819477,412621.000000,62528.000000
1610.801417,0.817398,403367.000000,61419.000000
1613.857128,0.813767,394499.000000,60573.000000
1616.908676,0.811882,385703.000000,59480.000000
1619.956062,0.811352,376470.000000,58127.000000
1624.012768,0.807408,364248.000000,56753.000000
1627.050442,0.805350,355352.000000,55630.000000
1630.083953,0.808636,346485.000000,53833.000000
1633.113301,0.802769,337505.000000,53151.000000
1636.138487,0.800763,328150.000000,51917.000000
1639.159510,0.799513,319159.000000,50640.000000
1642.176371,0.800592,310564.000000,49154.000000
1645.189069,0.799034,300978.000000,47808.000000
1648.197605,0.793879,290614.000000,46713.000000
1651.201978,0.793821,279540.000000,44939.000000
1654.202188,0.789263,267487.000000,43455.000000
1658.195994,0.794498,249293.000000,40014.000000
1661.186492,0.791474,233754.000000,37782.000000
1664.172828,0.795797,216415.000000,34633.000000
1667.155001,0.795604,196450.000000,31452.000000
1670.133011,0.802354,175173.000000,27613.000000
1673.106859,0.803689,153046.000000,24051.000000
1676.076545,0.803941,131614.000000,20671.000000
1679.042067,0.806282,112212.000000,17529.000000
1682.003428,0.809885,95099.000000,14733.000000
1684.960626,0.826502,80506.000000,12004.000000
1687.913661,0.827062,68294.000000,10170.000000
1691.844566,0.826566,55257.000000,8238.000000
1694.787889,0.835821,47286.000000,6901.000000
1697.727049,0.814657,40808.000000,6253.000000
1700.662047,0.823083,35213.000000,5292.000000
