Method:,Hadamard,,
1027.060655,0.027068,96486.000000,90656.000000
1030.828159,0.026783,96746.000000,90960.000000
1034.591500,0.025408,96839.000000,91336.000000
1038.350679,0.023376,96770.000000,91699.000000
1042.105695,0.023144,96538.000000,91528.000000
1047.105908,0.022364,96072.000000,91250.000000
1050.851212,0.021065,95908.000000,91367.000000
1054.592353,0.018508,95540.000000,91554.000000
1058.329331,0.018402,95088.000000,91143.000000
1062.062147,0.017446,94860.000000,91125.000000
1065.790801,0.015892,94847.000000,91439.000000
1069.515292,0.013692,94826.000000,91883.000000
1073.235620,0.013859,94724.000000,91749.000000
1076.951786,0.013266,94702.000000,91853.000000
1080.663789,0.012020,94917.000000,92326.000000
1084.371630,0.010937,95179.000000,92812.000000
1089.308943,0.008490,95205.000000,93362.000000
1093.007071,0.009615,95494.000000,93403.000000
1096.701037,0.009550,95910.000000,93824.000000
1100.390840,0.008504,96131.000000,94267.000000
1104.076481,0.009697,96194.000000,94070.000000
1107.757959,0.009808,96326.000000,94175.000000
1111.435274,0.009128,96541.000000,94533.000000
1115.108427,0.009401,96617.000000,94548.000000
1118.777418,0.008326,96578.000000,94744.000000
1122.442246,0.008211,96588.000000,94779.000000
1126.102912,0.007730,96533.000000,94830.000000
1130.977324,0.009937,96419.000000,94238.000000
1134.628277,0.009272,96439.000000,94402.000000
1138.275067,0.010934,96451.000000,94053.000000
1141.917695,0.012679,96414.000000,93640.000000
1145.556160,0.012952,96416.000000,93583.000000
1149.190463,0.013034,96359.000000,93510.000000
1152.820603,0.015264,96422.000000,93092.000000
1156.446581,0.017581,96566.000000,92735.000000
1160.068396,0.020357,96699.000000,92271.000000
1163.686049,0.023709,96877.000000,91730.000000
1167.299539,0.025558,97163.000000,91610.000000
1172.111051,0.029274,97755.000000,91383.000000
1175.714828,0.033430,98357.000000,91070.000000
1179.314443,0.035411,99028.000000,91274.000000
1182.909896,0.037529,99933.000000,91660.000000
1186.501186,0.041768,100976.000000,91717.000000
1190.088313,0.043871,102215.000000,92394.000000
1193.671278,0.042014,103449.000000,93910.000000
1197.250081,0.041081,104757.000000,95302.000000
1200.824720,0.040317,106007.000000,96609.000000
1204.395198,0.037720,107503.000000,98560.000000
1207.961512,0.036227,109096.000000,100365.000000
1212.710124,0.036323,111348.000000,102414.000000
1216.266726,0.033502,113064.000000,104670.000000
1219.819166,0.031648,114939.000000,106861.000000
1223.367443,0.031311,116867.000000,108738.000000
1226.911558,0.030670,118707.000000,110613.000000
1230.451510,0.029511,120651.000000,112725.000000
1233.987299,0.030487,122831.000000,114504.000000
1237.518926,0.032229,124926.000000,115991.000000
1241.046391,0.032256,127058.000000,117963.000000
1244.569693,0.032803,129291.000000,119885.000000
1248.088832,0.034334,131595.000000,121592.000000
1252.774543,0.036646,134667.000000,123770.000000
1256.283970,0.039194,136660.000000,124867.000000
1259.789234,0.041024,138655.000000,126157.000000
1263.290336,0.039963,140472.000000,128123.000000
1266.787275,0.040377,142316.000000,129681.000000
1270.280052,0.038563,144126.000000,131880.000000
1273.768666,0.038571,146663.000000,134199.000000
1277.253118,0.036466,150166.000000,138072.000000
1280.733407,0.034922,154047.000000,142145.000000
1284.209534,0.033737,157716.000000,145928.000000
1287.681498,0.032056,161048.000000,149589.000000
1292.304308,0.031427,165341.000000,153799.000000
1295.766560,0.031061,168047.000000,156448.000000
1299.224649,0.030354,170402.000000,158899.000000
1302.678575,0.030400,172782.000000,161101.000000
1306.128339,0.030575,174935.000000,163043.000000
1309.573940,0.031473,176725.000000,164371.000000
1313.015379,0.030987,178264.000000,165988.000000
1316.452656,0.030963,179762.000000,167392.000000
1319.885770,0.031947,181021.000000,168183.000000
1323.314721,0.032112,181821.000000,168862.000000
1326.739510,0.032320,182395.000000,169314.000000
1331.299419,0.033694,183253.000000,169573.000000
1334.714496,0.033833,183638.000000,169875.000000
1338.125409,0.035834,183563.000000,169025.000000
1341.532160,0.037094,183409.000000,168394.000000
1344.934749,0.040010,183307.000000,167174.000000
1348.333175,0.042082,182891.000000,166001.000000
1351.727439,0.046178,182046.000000,163683.000000
1355.117540,0.049689,181026.000000,161455.000000
1358.503478,0.052812,179849.000000,159256.000000
1361.885254,0.055139,178683.000000,157378.000000
1365.262867,0.056829,177377.000000,155621.000000
1369.759877,0.059555,175414.000000,152936.000000
1373.127778,0.059758,174134.000000,151749.000000
1376.491516,0.061084,173137.000000,150420.000000
1379.851092,0.060633,172426.000000,149958.000000
1383.206505,0.060385,172084.000000,149746.000000
1386.557756,0.061165,172139.000000,149525.000000
1389.904844,0.062584,172194.000000,149085.000000
1393.247769,0.062081,172049.000000,149132.000000
1396.586533,0.063467,171827.000000,148465.000000
1399.921133,0.063240,171640.000000,148381.000000
1403.251571,0.064550,171481.000000,147797.000000
1407.685680,0.066930,171148.000000,146704.000000
1411.006406,0.070143,171079.000000,145564.000000
1414.322969,0.072058,170991.000000,144849.000000
1417.635369,0.074542,170881.000000,143930.000000
1420.943607,0.077940,170720.000000,142674.000000
1424.247682,0.081396,170685.000000,141514.000000
1427.547595,0.085587,170790.000000,140241.000000
1430.843345,0.090368,170905.000000,138799.000000
1434.134933,0.093652,170830.000000,137693.000000
1437.422358,0.099417,170915.000000,135945.000000
1440.705621,0.106295,170956.000000,133841.000000
1445.076830,0.117459,171004.000000,130481.000000
1448.350380,0.127224,170838.000000,127456.000000
1451.619767,0.136155,170625.000000,124706.000000
1454.884993,0.148226,170313.000000,121066.000000
1458.146055,0.158918,169927.000000,117854.000000
1461.402955,0.169929,169493.000000,114610.000000
1464.655693,0.181357,168956.000000,111280.000000
1467.904268,0.191101,168307.000000,108393.000000
1471.148680,0.200942,167693.000000,105578.000000
1474.388930,0.209457,167134.000000,103183.000000
1477.625017,0.220190,166498.000000,100281.000000
1481.933325,0.231327,165605.000000,97218.000000
1485.159700,0.237269,164923.000000,95502.000000
1488.381912,0.244832,164188.000000,93435.000000
1491.599962,0.252491,163416.000000,91370.000000
1494.813849,0.256179,162526.000000,90104.000000
1498.023574,0.258417,161571.000000,89114.000000
1501.229136,0.260620,160574.000000,88116.000000
1504.430536,0.260656,159574.000000,87560.000000
1507.627773,0.261152,158592.000000,86922.000000
1510.820847,0.259580,157423.000000,86594.000000
1514.009759,0.258705,156226.000000,86109.000000
1518.255167,0.257442,154698.000000,85515.000000
1521.434366,0.256068,153531.000000,85139.000000
1524.609403,0.256042,152303.000000,84463.000000
1527.780278,0.254083,150930.000000,84080.000000
1530.946990,0.255292,149520.000000,83063.000000
1534.109539,0.254947,148083.000000,82330.000000
1537.267926,0.256787,146705.000000,81219.000000
1540.422150,0.257636,145249.000000,80256.000000
1543.572212,0.257303,143644.000000,79430.000000
1546.718111,0.259781,142018.000000,78084.000000
1549.859847,0.262316,140299.000000,76690.000000
1554.042355,0.266908,138148.000000,74720.000000
1557.174379,0.271192,136446.000000,73075.000000
1560.302240,0.274756,134592.000000,71493.000000
1563.425939,0.277286,132737.000000,70098.000000
1566.545476,0.279787,130997.000000,68782.000000
1569.660850,0.282172,129074.000000,67401.000000
1572.772061,0.284756,127180.000000,66018.000000
1575.879110,0.287784,125216.000000,64547.000000
1578.981997,0.286571,123151.000000,63660.000000
1582.080720,0.291698,121129.000000,61880.000000
1585.175282,0.290603,119055.000000,60974.000000
1589.294888,0.290002,116258.000000,59624.000000
1592.379737,0.286352,114040.000000,58980.000000
1595.460423,0.283707,111960.000000,58258.000000
1598.536947,0.280644,109782.000000,57529.000000
1601.609308,0.279677,107628.000000,56526.000000
1604.677507,0.272497,105500.000000,56332.000000
1607.741543,0.267417,103155.000000,55728.000000
1610.801417,0.263820,100841.000000,54931.000000
1613.857128,0.255940,98624.000000,54707.000000
1616.908676,0.253222,96425.000000,53823.000000
1619.956062,0.250097,94117.000000,52914.000000
1624.012768,0.245142,91062.000000,51784.000000
1627.050442,0.240722,88838.000000,51036.000000
1630.083953,0.239906,86621.000000,49856.000000
1633.113301,0.234360,84376.000000,49188.000000
1636.138487,0.232868,82037.000000,47989.000000
1639.159510,0.227495,79789.000000,47255.000000
1642.176371,0.227012,77641.000000,46034.000000
1645.189069,0.223578,75244.000000,44967.000000
1648.197605,0.216766,72653.000000,44105.000000
1651.201978,0.213285,69885.000000,42766.000000
1654.202188,0.206040,66871.000000,41610.000000
1658.195994,0.206119,62323.000000,38773.000000
1661.186492,0.196912,58438.000000,37135.000000
1664.172828,0.192167,54103.000000,34758.000000
1667.155001,0.186472,49112.000000,31968.000000
1670.133011,0.180251,43793.000000,28917.000000
1673.106859,0.178265,38261.000000,25380.000000
1676.076545,0.164166,32903.000000,22546.000000
1679.042067,0.162962,28053.000000,19276.000000
1682.003428,0.167016,23774.000000,16184.000000
1684.960626,0.178471,20126.000000,13344.000000
1687.913661,0.170368,17073.000000,11533.000000
1691.844566,0.173615,13814.000000,9262.000000
1694.787889,0.167668,11821.000000,8035.000000
1697.727049,0.157427,10202.000000,7100.000000
1700.662047,0.149446,8803.000000,6240.000000
